tld,url,2008,2016,2020,depth,fromedgi
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/star_orgchart.php,20080408042310,20160625123508,20200104170759,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/stratplans.php,20080408042315,20160121224450,20200109202612,high,TRUE
noaa.gov,http://www.star.nesdis.noaa.gov:80/star/training.php,20080408042320,20160121224455,20200109202545,high,TRUE
noaa.gov,http://www.tsunami.noaa.gov:80/,20080210011919,20160101143849,20200118035817,high,TRUE
usda.gov,http://www.usda.gov/oce/weather/,20080131061234,20160114174223,20200102092225,high,TRUE
usda.gov,http://www.usda.gov:80/oce/weather/pubs/Weekly/Wwcb/index.htm,20080216224123,20160111234844,20200223114756,deep,TRUE
usda.gov,http://www.usda.gov:80/oig/hotline.htm,20080105161335,20160105184318,20200212080342,high,FALSE
usda.gov,http://www.usda.gov:80/oig/index.htm,20080121220814,20160105101915,20200102205911,high,FALSE
noaa.gov,http://www.vos.noaa.gov:80/,20080212042340,20160112041856,20200222154039,high,TRUE
usda.gov,http://www.wcc.nrcs.usda.gov:80/,20080220163531,20160131042636,20200101170200,high,FALSE
usda.gov,http://www.wcc.nrcs.usda.gov/gis/precip.html,20080515062456,20160129015309,20200405151658,high,TRUE
usda.gov,http://www.wcc.nrcs.usda.gov/gis/snow.html,20080509071345,20160105012703,20200405151359,high,TRUE
usda.gov,http://www.wcc.nrcs.usda.gov:80/snow/,20080118062317,20160105185557,20200130010839,high,TRUE
usda.gov,http://www.wcc.nrcs.usda.gov/snow/precup-graph.html,20080202010012,20161118170607,20201018070056,high,FALSE
usda.gov,http://www.wcc.nrcs.usda.gov:80/snow/snotel-data.html,20080916072429,20160112234641,20200331223118,high,FALSE
usda.gov,http://www.wcc.nrcs.usda.gov:80/snow/snotel-precip-data.html,20080115191057,20160122152150,20200331224605,high,FALSE
usda.gov,http://www.wcc.nrcs.usda.gov:80/snow/snotel-precip-reports.html,20080115191100,20160122042705,20200331223255,high,FALSE
usda.gov,http://www.wcc.nrcs.usda.gov:80/snow/snotel-temp-data.html,20080115191111,20160122110013,20200331224506,high,FALSE
usda.gov,http://www.wcc.nrcs.usda.gov:80/snow/snotel-wedata.html,20080115191121,20160112002255,20201016221532,high,FALSE
usda.gov,http://www.wcc.nrcs.usda.gov:80/snow/snotel-wereports.html,20080115191213,20160122115026,20200331223940,high,FALSE
usda.gov,http://www.wcc.nrcs.usda.gov:80/wsf/,20080114214546,20160102012523,20200418045741,high,FALSE
epa.gov,http://yosemite.epa.gov:80/oa/EAB_Web_Docket.nsf/Statutes?OpenPage,20080921073023,20160111235515,20200709175128,high,TRUE
epa.gov,http://yosemite.epa.gov:80/sab/sabpeople.nsf/WebCommittees/BOARD,20080422014453,20160108135137,20200102034154,deep,TRUE
blm.gov,http://fire.ak.blm.gov/about.php,20081104205823,20160401010955,20200602014411,high,FALSE
blm.gov,http://fire.ak.blm.gov/disclaimer.php,20081104210627,20160402165509,20200602014430,high,FALSE
blm.gov,http://fire.ak.blm.gov/links.php,20081104205756,20160402165438,20200602014407,high,FALSE
blm.gov,http://fire.ak.blm.gov/contacts.php,20081104210620,20160402165101,20200602084501,high,FALSE
